# This file was produced by samtools stats (1.9+htslib-1.9) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -@ 20 amelRNA_1/amelRNA_1_vdv1.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	cee1ce3e	d28a349d	fa51d8aa
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	775434
SN	filtered sequences:	0
SN	sequences:	775434
SN	is sorted:	1
SN	1st fragments:	386734
SN	last fragments:	388700
SN	reads mapped:	767951
SN	reads mapped and paired:	760468	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	7483
SN	reads properly paired:	751146	# proper-pair bit set
SN	reads paired:	775434	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	182	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	200
SN	total length:	116205152	# ignores clipping
SN	total first fragment length:	57961257	# ignores clipping
SN	total last fragment length:	58243895	# ignores clipping
SN	bases mapped:	115083468	# ignores clipping
SN	bases mapped (cigar):	114724924	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	1136498	# from NM fields
SN	error rate:	9.906286e-03	# mismatches / bases mapped (cigar)
SN	average length:	149
SN	average first fragment length:	150
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	150
SN	average quality:	36.2
SN	insert size average:	241.0
SN	insert size standard deviation:	44.3
SN	inward oriented pairs:	372349
SN	outward oriented pairs:	6826
SN	pairs with other orientation:	6
SN	pairs on different chromosomes:	1053
SN	percentage of properly paired reads (%):	96.9
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	0	3208	0	0	0	0	0	0	0	0	0	0	0	0	0	6019	0	0	0	0	0	0	0	0	0	0	0	377507	0
FFQ	2	0	0	10	0	0	0	0	0	0	0	0	3279	0	0	0	0	0	0	0	0	0	0	0	0	0	6512	0	0	0	0	0	0	0	0	0	0	0	376933	0
FFQ	3	0	0	27	0	0	0	0	0	0	0	0	2745	0	0	0	0	0	0	0	0	0	0	0	0	0	5454	0	0	0	0	0	0	0	0	0	0	0	378508	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	2408	0	0	0	0	0	0	0	0	0	0	0	0	0	5350	0	0	0	0	0	0	0	0	0	0	0	378976	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	2044	0	0	0	0	0	0	0	0	0	0	0	0	0	5186	0	0	0	0	0	0	0	0	0	0	0	379504	0
FFQ	6	0	0	134	0	0	0	0	0	0	0	0	2269	0	0	0	0	0	0	0	0	0	0	0	0	0	5589	0	0	0	0	0	0	0	0	0	0	0	378742	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	2648	0	0	0	0	0	0	0	0	0	0	0	0	0	6617	0	0	0	0	0	0	0	0	0	0	0	377469	0
FFQ	8	0	0	66	0	0	0	0	0	0	0	0	2520	0	0	0	0	0	0	0	0	0	0	0	0	0	6364	0	0	0	0	0	0	0	0	0	0	0	377784	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	2559	0	0	0	0	0	0	0	0	0	0	0	0	0	6008	0	0	0	0	0	0	0	0	0	0	0	378167	0
FFQ	10	0	0	6	0	0	0	0	0	0	0	0	2657	0	0	0	0	0	0	0	0	0	0	0	0	0	6028	0	0	0	0	0	0	0	0	0	0	0	378043	0
FFQ	11	0	0	4	0	0	0	0	0	0	0	0	2762	0	0	0	0	0	0	0	0	0	0	0	0	0	5783	0	0	0	0	0	0	0	0	0	0	0	378185	0
FFQ	12	0	0	1	0	0	0	0	0	0	0	0	2710	0	0	0	0	0	0	0	0	0	0	0	0	0	5942	0	0	0	0	0	0	0	0	0	0	0	378081	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	2239	0	0	0	0	0	0	0	0	0	0	0	0	0	6179	0	0	0	0	0	0	0	0	0	0	0	378316	0
FFQ	14	0	0	0	0	0	0	0	0	0	0	0	2359	0	0	0	0	0	0	0	0	0	0	0	0	0	6153	0	0	0	0	0	0	0	0	0	0	0	378222	0
FFQ	15	0	0	0	0	0	0	0	0	0	0	0	2426	0	0	0	0	0	0	0	0	0	0	0	0	0	6372	0	0	0	0	0	0	0	0	0	0	0	377936	0
FFQ	16	0	0	0	0	0	0	0	0	0	0	0	2314	0	0	0	0	0	0	0	0	0	0	0	0	0	6285	0	0	0	0	0	0	0	0	0	0	0	378135	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	2141	0	0	0	0	0	0	0	0	0	0	0	0	0	5687	0	0	0	0	0	0	0	0	0	0	0	378906	0
FFQ	18	0	0	0	0	0	0	0	0	0	0	0	2109	0	0	0	0	0	0	0	0	0	0	0	0	0	6086	0	0	0	0	0	0	0	0	0	0	0	378539	0
