# This file was produced by samtools stats (1.9+htslib-1.9) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -@ 20 amelRNA_3/amelRNA_3_bqcv.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	e5bd8b7b	77957e2d	f094b058
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	44576
SN	filtered sequences:	0
SN	sequences:	44576
SN	is sorted:	1
SN	1st fragments:	22287
SN	last fragments:	22289
SN	reads mapped:	32250
SN	reads mapped and paired:	19924	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	12326
SN	reads properly paired:	19730	# proper-pair bit set
SN	reads paired:	44576	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	9	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	9
SN	total length:	6682928	# ignores clipping
SN	total first fragment length:	3341952	# ignores clipping
SN	total last fragment length:	3340976	# ignores clipping
SN	bases mapped:	4835650	# ignores clipping
SN	bases mapped (cigar):	4774710	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	114800	# from NM fields
SN	error rate:	2.404335e-02	# mismatches / bases mapped (cigar)
SN	average length:	149
SN	average first fragment length:	150
SN	average last fragment length:	150
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	150
SN	average quality:	36.3
SN	insert size average:	235.0
SN	insert size standard deviation:	43.3
SN	inward oriented pairs:	9690
SN	outward oriented pairs:	271
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	1
SN	percentage of properly paired reads (%):	44.3
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	21758	0
FFQ	2	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	21744	0
FFQ	3	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	21824	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	21831	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	21868	0
FFQ	6	0	0	6	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	21863	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	21800	0
FFQ	8	0	0	3	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	21795	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	21814	0
FFQ	10	0	0	2	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	21846	0
